
************** Start Log For Day : 2024-05-12 00:00:01am**********\n
BTC Payment Notification--- Payment ID --> 5243962522, Item Type -> Extension, Item --> 547420, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 6099377724, Item Type -> Extension, Item --> 968686-410910-830879-278585-594194, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5947265063, Item Type -> Extension, Item --> 335181-904918-463950-667683, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6219975773, Item Type -> Extension, Item --> 393728, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6342474414, Item Type -> DID, Item --> 18887482881, Payment Status --> failed\n
BTC Payment Notification--- Payment ID --> 5738844232, Item Type -> DID, Item --> 18882046049, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5744029891, Item Type -> Extension, Item --> 867490, Payment Status --> waiting\n
************** END Log For Day : 2024-05-12 00:20:03am**********\n
************** Start Log For Day : 2024-05-12 00:40:01am**********\n
BTC Payment Notification--- Payment ID --> 5243962522, Item Type -> Extension, Item --> 547420, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4618312949, Item Type -> Extension, Item --> 824598, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4449084445, Item Type -> Extension, Item --> 597574, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4511742731, Item Type -> Extension, Item --> 802259-254281, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4754623935, Item Type -> Extension, Item --> 732334, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5348253468, Item Type -> Extension, Item --> 377998, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5888073097, Item Type -> Extension, Item --> 813140, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5825940962, Item Type -> Extension, Item --> 582736-930907-449127-941467-425820, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4602302117, Item Type -> Extension, Item --> 595698-700440-681921-497459-124234, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6434688786, Item Type -> Extension, Item --> 458925, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5393794822, Item Type -> Extension, Item --> 875699-895834, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5663395886, Item Type -> Extension, Item --> 866410, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6223023370, Item Type -> Extension, Item --> 563716-613615, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6113962366, Item Type -> DID, Item --> 18446852770, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5641892537, Item Type -> Extension, Item --> 838610-284867, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4427184223, Item Type -> Extension, Item --> 135451-175001, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5495258408, Item Type -> DID, Item --> 18552051718, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6099377724, Item Type -> Extension, Item --> 968686-410910-830879-278585-594194, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5947265063, Item Type -> Extension, Item --> 335181-904918-463950-667683, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6219975773, Item Type -> Extension, Item --> 393728, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6342474414, Item Type -> DID, Item --> 18887482881, Payment Status --> failed\n
BTC Payment Notification--- Payment ID --> 5738844232, Item Type -> DID, Item --> 18882046049, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5744029891, Item Type -> Extension, Item --> 867490, Payment Status --> waiting\n
************** END Log For Day : 2024-05-12 00:40:04am**********\n
************** Start Log For Day : 2024-05-12 01:00:01am**********\n
BTC Payment Notification--- Payment ID --> 5243962522, Item Type -> Extension, Item --> 547420, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4618312949, Item Type -> Extension, Item --> 824598, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4449084445, Item Type -> Extension, Item --> 597574, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4511742731, Item Type -> Extension, Item --> 802259-254281, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4754623935, Item Type -> Extension, Item --> 732334, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5348253468, Item Type -> Extension, Item --> 377998, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5888073097, Item Type -> Extension, Item --> 813140, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5825940962, Item Type -> Extension, Item --> 582736-930907-449127-941467-425820, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4602302117, Item Type -> Extension, Item --> 595698-700440-681921-497459-124234, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6434688786, Item Type -> Extension, Item --> 458925, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5393794822, Item Type -> Extension, Item --> 875699-895834, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5663395886, Item Type -> Extension, Item --> 866410, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6223023370, Item Type -> Extension, Item --> 563716-613615, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6113962366, Item Type -> DID, Item --> 18446852770, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5641892537, Item Type -> Extension, Item --> 838610-284867, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4427184223, Item Type -> Extension, Item --> 135451-175001, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5495258408, Item Type -> DID, Item --> 18552051718, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6099377724, Item Type -> Extension, Item --> 968686-410910-830879-278585-594194, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5947265063, Item Type -> Extension, Item --> 335181-904918-463950-667683, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6219975773, Item Type -> Extension, Item --> 393728, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6342474414, Item Type -> DID, Item --> 18887482881, Payment Status --> failed\n
BTC Payment Notification--- Payment ID --> 5738844232, Item Type -> DID, Item --> 18882046049, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5744029891, Item Type -> Extension, Item --> 867490, Payment Status --> waiting\n
************** END Log For Day : 2024-05-12 01:00:04am**********\n
************** Start Log For Day : 2024-05-12 01:20:01am**********\n
BTC Payment Notification--- Payment ID --> 5243962522, Item Type -> Extension, Item --> 547420, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4618312949, Item Type -> Extension, Item --> 824598, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4449084445, Item Type -> Extension, Item --> 597574, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4511742731, Item Type -> Extension, Item --> 802259-254281, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4754623935, Item Type -> Extension, Item --> 732334, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5348253468, Item Type -> Extension, Item --> 377998, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5888073097, Item Type -> Extension, Item --> 813140, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5825940962, Item Type -> Extension, Item --> 582736-930907-449127-941467-425820, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4602302117, Item Type -> Extension, Item --> 595698-700440-681921-497459-124234, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6434688786, Item Type -> Extension, Item --> 458925, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5393794822, Item Type -> Extension, Item --> 875699-895834, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5663395886, Item Type -> Extension, Item --> 866410, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6223023370, Item Type -> Extension, Item --> 563716-613615, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6113962366, Item Type -> DID, Item --> 18446852770, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5641892537, Item Type -> Extension, Item --> 838610-284867, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4427184223, Item Type -> Extension, Item --> 135451-175001, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5495258408, Item Type -> DID, Item --> 18552051718, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6099377724, Item Type -> Extension, Item --> 968686-410910-830879-278585-594194, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5947265063, Item Type -> Extension, Item --> 335181-904918-463950-667683, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6219975773, Item Type -> Extension, Item --> 393728, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6342474414, Item Type -> DID, Item --> 18887482881, Payment Status --> failed\n
BTC Payment Notification--- Payment ID --> 5738844232, Item Type -> DID, Item --> 18882046049, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5744029891, Item Type -> Extension, Item --> 867490, Payment Status --> waiting\n
************** END Log For Day : 2024-05-12 01:20:04am**********\n
************** Start Log For Day : 2024-05-12 01:40:01am**********\n
BTC Payment Notification--- Payment ID --> 5243962522, Item Type -> Extension, Item --> 547420, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4618312949, Item Type -> Extension, Item --> 824598, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4449084445, Item Type -> Extension, Item --> 597574, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4511742731, Item Type -> Extension, Item --> 802259-254281, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4754623935, Item Type -> Extension, Item --> 732334, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5348253468, Item Type -> Extension, Item --> 377998, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5888073097, Item Type -> Extension, Item --> 813140, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5825940962, Item Type -> Extension, Item --> 582736-930907-449127-941467-425820, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4602302117, Item Type -> Extension, Item --> 595698-700440-681921-497459-124234, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6434688786, Item Type -> Extension, Item --> 458925, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5393794822, Item Type -> Extension, Item --> 875699-895834, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5663395886, Item Type -> Extension, Item --> 866410, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6223023370, Item Type -> Extension, Item --> 563716-613615, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6113962366, Item Type -> DID, Item --> 18446852770, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5641892537, Item Type -> Extension, Item --> 838610-284867, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4427184223, Item Type -> Extension, Item --> 135451-175001, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5495258408, Item Type -> DID, Item --> 18552051718, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6099377724, Item Type -> Extension, Item --> 968686-410910-830879-278585-594194, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5947265063, Item Type -> Extension, Item --> 335181-904918-463950-667683, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6219975773, Item Type -> Extension, Item --> 393728, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6342474414, Item Type -> DID, Item --> 18887482881, Payment Status --> failed\n
BTC Payment Notification--- Payment ID --> 5738844232, Item Type -> DID, Item --> 18882046049, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5744029891, Item Type -> Extension, Item --> 867490, Payment Status --> waiting\n
************** END Log For Day : 2024-05-12 01:40:04am**********\n
************** Start Log For Day : 2024-05-12 02:00:01am**********\n
BTC Payment Notification--- Payment ID --> 5243962522, Item Type -> Extension, Item --> 547420, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4618312949, Item Type -> Extension, Item --> 824598, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4449084445, Item Type -> Extension, Item --> 597574, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4511742731, Item Type -> Extension, Item --> 802259-254281, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4754623935, Item Type -> Extension, Item --> 732334, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5348253468, Item Type -> Extension, Item --> 377998, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5888073097, Item Type -> Extension, Item --> 813140, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5825940962, Item Type -> Extension, Item --> 582736-930907-449127-941467-425820, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4602302117, Item Type -> Extension, Item --> 595698-700440-681921-497459-124234, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6434688786, Item Type -> Extension, Item --> 458925, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5393794822, Item Type -> Extension, Item --> 875699-895834, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5663395886, Item Type -> Extension, Item --> 866410, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6223023370, Item Type -> Extension, Item --> 563716-613615, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6113962366, Item Type -> DID, Item --> 18446852770, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5641892537, Item Type -> Extension, Item --> 838610-284867, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4427184223, Item Type -> Extension, Item --> 135451-175001, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5495258408, Item Type -> DID, Item --> 18552051718, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6099377724, Item Type -> Extension, Item --> 968686-410910-830879-278585-594194, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5947265063, Item Type -> Extension, Item --> 335181-904918-463950-667683, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6219975773, Item Type -> Extension, Item --> 393728, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6342474414, Item Type -> DID, Item --> 18887482881, Payment Status --> failed\n
BTC Payment Notification--- Payment ID --> 5738844232, Item Type -> DID, Item --> 18882046049, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5744029891, Item Type -> Extension, Item --> 867490, Payment Status --> waiting\n
************** END Log For Day : 2024-05-12 02:00:03am**********\n
************** Start Log For Day : 2024-05-12 02:20:02am**********\n
BTC Payment Notification--- Payment ID --> 5243962522, Item Type -> Extension, Item --> 547420, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4618312949, Item Type -> Extension, Item --> 824598, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4449084445, Item Type -> Extension, Item --> 597574, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4511742731, Item Type -> Extension, Item --> 802259-254281, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4754623935, Item Type -> Extension, Item --> 732334, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5348253468, Item Type -> Extension, Item --> 377998, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5888073097, Item Type -> Extension, Item --> 813140, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5825940962, Item Type -> Extension, Item --> 582736-930907-449127-941467-425820, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4602302117, Item Type -> Extension, Item --> 595698-700440-681921-497459-124234, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6434688786, Item Type -> Extension, Item --> 458925, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5393794822, Item Type -> Extension, Item --> 875699-895834, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5663395886, Item Type -> Extension, Item --> 866410, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6223023370, Item Type -> Extension, Item --> 563716-613615, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6113962366, Item Type -> DID, Item --> 18446852770, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5641892537, Item Type -> Extension, Item --> 838610-284867, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4427184223, Item Type -> Extension, Item --> 135451-175001, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5495258408, Item Type -> DID, Item --> 18552051718, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6099377724, Item Type -> Extension, Item --> 968686-410910-830879-278585-594194, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5947265063, Item Type -> Extension, Item --> 335181-904918-463950-667683, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6219975773, Item Type -> Extension, Item --> 393728, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6342474414, Item Type -> DID, Item --> 18887482881, Payment Status --> failed\n
BTC Payment Notification--- Payment ID --> 5738844232, Item Type -> DID, Item --> 18882046049, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5744029891, Item Type -> Extension, Item --> 867490, Payment Status --> waiting\n
************** END Log For Day : 2024-05-12 02:20:05am**********\n
************** Start Log For Day : 2024-05-12 02:40:01am**********\n
BTC Payment Notification--- Payment ID --> 5243962522, Item Type -> Extension, Item --> 547420, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4618312949, Item Type -> Extension, Item --> 824598, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4449084445, Item Type -> Extension, Item --> 597574, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4511742731, Item Type -> Extension, Item --> 802259-254281, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4754623935, Item Type -> Extension, Item --> 732334, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5348253468, Item Type -> Extension, Item --> 377998, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5888073097, Item Type -> Extension, Item --> 813140, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5825940962, Item Type -> Extension, Item --> 582736-930907-449127-941467-425820, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4602302117, Item Type -> Extension, Item --> 595698-700440-681921-497459-124234, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6434688786, Item Type -> Extension, Item --> 458925, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5393794822, Item Type -> Extension, Item --> 875699-895834, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5663395886, Item Type -> Extension, Item --> 866410, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6223023370, Item Type -> Extension, Item --> 563716-613615, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6113962366, Item Type -> DID, Item --> 18446852770, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5641892537, Item Type -> Extension, Item --> 838610-284867, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4427184223, Item Type -> Extension, Item --> 135451-175001, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5495258408, Item Type -> DID, Item --> 18552051718, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6099377724, Item Type -> Extension, Item --> 968686-410910-830879-278585-594194, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5947265063, Item Type -> Extension, Item --> 335181-904918-463950-667683, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6219975773, Item Type -> Extension, Item --> 393728, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6342474414, Item Type -> DID, Item --> 18887482881, Payment Status --> failed\n
BTC Payment Notification--- Payment ID --> 5738844232, Item Type -> DID, Item --> 18882046049, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5744029891, Item Type -> Extension, Item --> 867490, Payment Status --> waiting\n
************** END Log For Day : 2024-05-12 02:40:04am**********\n
************** Start Log For Day : 2024-05-12 03:00:01am**********\n
BTC Payment Notification--- Payment ID --> 5243962522, Item Type -> Extension, Item --> 547420, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4618312949, Item Type -> Extension, Item --> 824598, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4449084445, Item Type -> Extension, Item --> 597574, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4511742731, Item Type -> Extension, Item --> 802259-254281, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4754623935, Item Type -> Extension, Item --> 732334, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5348253468, Item Type -> Extension, Item --> 377998, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5888073097, Item Type -> Extension, Item --> 813140, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5825940962, Item Type -> Extension, Item --> 582736-930907-449127-941467-425820, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4602302117, Item Type -> Extension, Item --> 595698-700440-681921-497459-124234, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6434688786, Item Type -> Extension, Item --> 458925, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5393794822, Item Type -> Extension, Item --> 875699-895834, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5663395886, Item Type -> Extension, Item --> 866410, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6223023370, Item Type -> Extension, Item --> 563716-613615, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6113962366, Item Type -> DID, Item --> 18446852770, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5641892537, Item Type -> Extension, Item --> 838610-284867, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4427184223, Item Type -> Extension, Item --> 135451-175001, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 5495258408, Item Type -> DID, Item --> 18552051718, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 6099377724, Item Type -> Extension, Item --> 968686-410910-830879-278585-594194, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5947265063, Item Type -> Extension, Item --> 335181-904918-463950-667683, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6219975773, Item Type -> Extension, Item --> 393728, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 6342474414, Item Type -> DID, Item --> 18887482881, Payment Status --> failed\n
BTC Payment Notification--- Payment ID --> 5738844232, Item Type -> DID, Item --> 18882046049, Payment Status --> waiting\n
BTC Payment Notification--- Payment ID --> 5744029891, Item Type -> Extension, Item --> 867490, Payment Status --> waiting\n
************** END Log For Day : 2024-05-12 03:00:04am**********\n
************** Start Log For Day : 2024-05-12 03:20:01am**********\n
BTC Payment Notification--- Payment ID --> 5243962522, Item Type -> Extension, Item --> 547420, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4618312949, Item Type -> Extension, Item --> 824598, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4449084445, Item Type -> Extension, Item --> 597574, Payment Status --> \n
BTC Payment Notification--- Payment ID --> 4511742731, Item Type -> Extension, Item --> 802259-254281, Payment Status --> expired\n
BTC Payment Notification--- Payment ID --> 4754623935, Item Type -> Extension, Item --> 732334, Payment Status --> expired\n
